Instructor ID,Course ID,Semester,Year,Broader,Level,Size,Layout,L,Ind,CG,WG,OG,S_Anq,SQ,WC,PRD,SP,TQ,S_W,S_O,Lec,RTW,FUP,T_PQ,CQ,T_ANQ,MG,ONE_O_ONE,DV,ADMIN,T_W,T_O,Cluster,Bcluster
422,547,pre,NA,Chemical,200,Medium,Fixed,88,40,28,0,8,16,0,0,0,0,0,4,0,32,32,48,32,36,0,8,12,0,12,40,4,4,Transitioning
423,548,pre,NA,Chemical,Graduate,Small,Table,96.3,0,0,0,0,55.6,37,14.8,0,0,0,3.7,0,96.3,14.8,0,59.3,0,37,0,0,0,0,0,0,1,Mostly lecture
423,548,pre,NA,Chemical,Graduate,Small,Table,85.3,11.8,0,0,5.9,38.2,5.9,14.7,0,0,0,0,5.9,61.8,23.5,29.4,47.1,0,2.9,0,0,0,2.9,11.8,5.9,3,Transitioning
423,583,post,NA,Chemical,Graduate,Small,Table,87,0,0,0,8.7,43.5,6.5,8.7,0,54.3,0,4.3,4.3,6.5,0,84.8,47.8,0,4.3,0,19.6,0,0,6.5,54.3,3,Transitioning
423,583,post,NA,Chemical,Graduate,Small,Table,75,0,0,0,0,36.1,11.1,0,0,63.9,0,0,2.8,22.2,2.8,61.1,33.3,0,11.1,0,16.7,0,2.8,0,63.9,6,High engagement
424,549,pre,NA,Chemical,100,Large,Fixed,94.7,0,0,0,0,0,5.3,0,0,0,0,0,10.5,52.6,47.4,0,0,0,10.5,0,0,0,47.4,0,10.5,1,Mostly lecture
424,549,pre,NA,Chemical,100,Large,Fixed,100,0,0,0,0,4,52,0,0,0,0,0,4,96,92,0,8,0,64,0,0,0,4,0,4,1,Mostly lecture
424,549,pre,NA,Chemical,100,Large,Fixed,96.2,0,7.7,0,0,7.7,15.4,0,0,0,0,0,7.7,88.5,80.8,3.9,11.5,11.5,15.4,0,0,0,7.7,15.4,3.9,2,Mostly lecture
424,550,post,NA,Chemical,100,Large,Fixed,100,0,0,0,0,0,0,0,0,0,0,0,0,72.2,66.7,0,11.1,0,0,0,0,0,33.3,0,0,1,Mostly lecture
424,550,post,NA,Chemical,100,Large,Fixed,100,0,8.3,0,0,0,12.5,0,0,0,0,0,0,95.8,87.5,8.3,0,8.3,12.5,0,0,0,0,8.3,0,2,Mostly lecture
424,550,post,NA,Chemical,100,Large,Fixed,100,0,8.7,0,0,13,30.4,0,0,0,0,0,0,82.6,78.3,8.7,13,8.7,39.1,0,0,0,8.7,0,0,2,Mostly lecture
426,551,pre,NA,Chemical,100,Large,Fixed,100,0,8.3,0,0,29.2,8.3,0,0,0,0,0,0,100,45.8,0,33.3,8.3,4.2,0,0,0,0,8.3,0,2,Mostly lecture
426,551,pre,NA,Chemical,100,Large,Fixed,100,8,16,0,0,44,20,0,0,0,0,0,0,88,52,12,44,16,16,0,0,0,0,24,0,2,Mostly lecture
426,551,pre,NA,Chemical,100,Large,Fixed,92.3,0,15.4,0,0,23.1,19.2,0,0,0,0,0,0,80.8,26.9,7.7,26.9,15.4,19.2,0,0,11.5,0,15.4,0,2,Mostly lecture
426,552,post,NA,Chemical,100,Large,Fixed,100,0,12,0,0,8,4,0,0,0,0,0,0,96,52,8,16,12,4,0,0,0,0,12,0,2,Mostly lecture
426,552,post,NA,Chemical,100,Large,Fixed,91.7,0,12.5,0,0,4.2,4.2,0,0,0,0,0,8.3,91.7,41.7,8.3,20.8,12.5,4.2,0,0,0,0,12.5,8.3,2,Mostly lecture
426,552,post,NA,Chemical,100,Large,Fixed,100,0,5,0,0,25,0,0,0,0,0,0,0,85,30,5,30,5,0,0,0,10,10,5,0,2,Mostly lecture
429,553,pre,NA,Chemical,100,Large,Fixed,100,0,0,0,0,15.4,7.7,0,0,0,0,0,3.8,96.2,15.4,0,15.4,0,7.7,0,0,0,0,0,3.9,1,Mostly lecture
429,553,pre,NA,Chemical,100,Large,Fixed,100,0,0,0,0,30.8,0,0,0,0,0,0,0,100,19.2,0,30.8,0,0,0,0,0,0,0,0,1,Mostly lecture
429,553,pre,NA,Chemical,100,Large,Fixed,92.6,11.1,7.4,0,0,18.5,3.7,0,0,0,0,0,0,88.9,11.1,7.4,18.5,14.8,0,0,0,7.4,3.7,14.8,0,2,Mostly lecture
430,554,post,NA,Chemical,100,Large,Fixed,100,4,0,0,0,20,0,0,0,0,0,0,0,96,72,4,20,0,0,0,0,0,8,0,0,1,Mostly lecture
430,554,post,NA,Chemical,100,Large,Fixed,88,4,24,0,0,16,12,0,0,0,0,16,0,44,52,36,16,20,24,0,0,0,16,32,0,2,Mostly lecture
430,554,post,NA,Chemical,100,Large,Fixed,88.5,0,30.8,0,0,30.8,3.8,0,0,0,0,3.8,0,57.7,30.8,38.5,30.8,30.8,3.9,3.9,0,0,3.9,23.1,0,2,Mostly lecture
430,555,pre,NA,Chemical,100,Large,Fixed,100,0,0,0,0,48,0,0,0,0,0,0,0,100,72,0,48,0,0,0,0,0,0,0,0,1,Mostly lecture
430,555,pre,NA,Chemical,100,Large,Fixed,95.8,0,0,0,0,41.7,4.2,0,0,0,0,0,4.2,95.8,70.8,0,45.8,0,4.2,0,0,0,0,0,4.2,1,Mostly lecture
430,555,pre,NA,Chemical,100,Large,Fixed,92,8,12,0,0,36,4,0,0,0,0,0,0,80,52,16,36,20,4,0,0,12,4,20,0,2,Mostly lecture
431,556,pre,NA,Chemical,200,Large,Fixed,100,8,12,0,0,0,0,0,0,0,0,0,0,76,80,28,0,20,0,0,0,0,0,16,0,2,Mostly lecture
431,556,pre,NA,Chemical,200,Large,Fixed,100,0,3.8,0,0,0,0,0,0,0,0,0,0,92.3,53.9,3.9,0,3.9,0,0,0,0,11.5,3.9,0,2,Mostly lecture
431,556,pre,NA,Chemical,200,Large,Fixed,100,0,12,0,0,0,0,0,0,0,0,0,0,96,60,12,0,12,0,0,0,0,0,4,0,2,Mostly lecture
431,557,post,NA,Chemical,200,Large,Fixed,100,0,8,0,0,0,0,0,0,0,0,0,0,96,52,8,0,8,0,0,0,0,0,8,0,2,Mostly lecture
431,557,post,NA,Chemical,200,Large,Fixed,100,0,8.7,0,8.7,4.3,0,0,0,0,0,0,0,91.3,39.1,17.4,4.4,13,0,0,0,0,0,17.4,0,4,Transitioning
431,557,post,NA,Chemical,200,Large,Fixed,100,0,20.8,0,4.2,20.8,0,0,0,0,0,0,0,87.5,33.3,20.8,20.8,12.5,0,0,0,0,4.2,20.8,0,4,Transitioning
431,584,delayed,NA,Chemical,200,Large,Fixed,100,0,12,0,0,0,0,0,0,0,0,4,0,92,32,12,0,12,0,0,0,0,4,8,0,2,Mostly lecture
431,584,delayed,NA,Chemical,200,Large,Fixed,92.9,0,10.7,0,0,0,0,0,0,0,0,0,7.1,92.9,25,17.9,0,10.7,0,0,0,0,0,10.7,28.6,2,Mostly lecture
432,558,pre,NA,Chemical,Graduate,Small,Table,82.1,21.4,0,0,0,21.4,21.4,14.3,0,0,0,3.6,0,75,42.9,0,17.9,0,21.4,0,14.3,0,7.1,21.4,0,3,Transitioning
432,558,pre,NA,Chemical,Graduate,Small,Table,96,0,0,0,0,28,28,12,0,0,0,0,0,92,36,0,32,0,28,0,8,0,4,4,0,3,Transitioning
432,559,post,NA,Chemical,100,Large,Fixed,100,0,0,0,0,4,0,0,0,0,0,0,0,96,44,0,4,0,0,0,0,4,4,0,0,1,Mostly lecture
433,560,mid,NA,Chemical,200,Medium,Fixed,100,0,0,0,0,12.5,16.7,0,0,0,0,0,0,100,70.8,0,20.8,0,20.8,0,0,0,0,0,0,1,Mostly lecture
433,560,mid,NA,Chemical,200,Medium,Fixed,92,28,12,0,0,4,4,0,0,0,0,0,0,84,72,24,20,28,8,0,0,24,8,40,0,2,Mostly lecture
433,560,mid,NA,Chemical,200,Medium,Fixed,100,32,8,0,0,24,4,0,0,0,0,0,0,56,80,52,24,16,4,0,0,0,8,40,0,2,Mostly lecture
433,561,pre,NA,Chemical,Graduate,Small,Table,96.3,0,0,0,0,29.6,7.4,0,3.7,0,0,3.7,7.4,92.6,59.3,7.4,40.7,0,11.1,0,0,0,11.1,0,7.4,1,Mostly lecture
433,561,pre,NA,Chemical,Graduate,Small,Table,88.9,7.4,0,0,0,3.7,14.8,0,14.8,0,7.4,7.4,7.4,88.9,55.6,0,25.9,0,18.5,0,0,0,11.1,3.7,7.4,1,Mostly lecture
433,562,post,NA,Chemical,Graduate,Small,Table,100,0,0,0,0,38.5,7.7,0,0,0,0,0,0,100,46.2,0,42.3,0,7.7,0,0,0,3.9,0,0,1,Mostly lecture
433,562,post,NA,Chemical,Graduate,Small,Table,100,3.6,0,0,0,32.1,0,0,0,0,0,0,0,100,71.4,0,46.4,0,0,0,0,0,3.6,3.6,0,1,Mostly lecture
433,562,post,NA,Chemical,Graduate,Small,Table,100,15.4,0,0,0,38.5,3.8,0,15.4,0,0,0,0,92.3,42.3,15.4,38.5,0,3.9,0,0,0,3.9,15.4,0,1,Mostly lecture
433,585,delayed,NA,Chemical,Graduate,Small,Table,100,0,0,0,0,44.4,2.8,0,2.8,0,0,0,0,100,47.2,0,52.8,0,0,0,0,5.6,0,0,0,1,Mostly lecture
433,585,delayed,NA,Chemical,Graduate,Small,Table,100,0,0,0,0,23.7,10.5,0,0,0,0,0,0,94.7,47.4,5.3,28.9,2.6,13.2,0,0,21.1,5.3,0,0,2,Mostly lecture
434,563,pre,NA,Chemical,100,Medium,Fixed,100,0,0,0,0,13.6,9.1,0,0,0,0,0,0,100,4.6,0,13.6,0,9.1,0,0,18.2,0,0,0,1,Mostly lecture
434,563,pre,NA,Chemical,100,Medium,Fixed,88.9,0,0,0,3.7,3.7,0,0,0,0,0,3.7,14.8,81.5,29.6,0,3.7,0,0,0,0,18.5,11.1,3.7,14.8,3,Transitioning
434,563,pre,NA,Chemical,100,Medium,Fixed,100,0,0,0,8,40,0,0,0,0,0,4,4,84,12,8,40,0,0,0,0,20,8,8,4,3,Transitioning
434,586,delayed,NA,Chemical,100,Large,Fixed,100,0,0,0,63.6,9.1,0,77.3,0,0,0,0,0,18.2,0,86.4,100,0,0,0,0,0,0,54.5,0,3,Transitioning
434,586,delayed,NA,Chemical,100,Large,Fixed,95.8,0,0,0,4.2,8.3,0,0,0,0,0,0,16.7,91.7,4.2,0,12.5,0,0,0,0,16.7,0,12.5,0,3,Transitioning
434,686,post,NA,Chemical,100,Medium,Fixed,42.9,38.1,0,0,0,86,0,85.7,0,0,0,0,0,38.1,0,0,9.5,0,0,0,0,0,0,38.1,85.7,1,Mostly lecture
434,686,post,NA,Chemical,100,Medium,Fixed,100,0,0,0,16,12,4,4,0,0,0,0,0,92,16,16,12,0,4,0,0,12,8,16,4,3,Transitioning
434,686,post,NA,Chemical,100,Medium,Fixed,100,0,0,0,0,0,0,0,0,0,0,0,8,96,36,0,4,0,0,0,0,8,8,0,0,1,Mostly lecture
435,564,post,NA,Chemical,200,Small,Table,100,0,0,0,0,25,25,0,0,0,0,0,0,95,85,0,25,0,25,0,0,0,5,0,0,1,Mostly lecture
435,564,post,NA,Chemical,200,Small,Table,100,11.4,0,0,0,37.1,40,0,0,0,0,0,0,82.9,77.1,0,42.9,0,40,8.6,8.6,0,8.6,2.9,0,3,Transitioning
435,565,pre,NA,Chemical,200,Small,Fixed,84.6,0,0,0,35.9,25.6,7.7,0,0,0,0,0,0,66.7,59,18,25.6,0,10.3,10.3,28.2,0,7.7,15.4,0,3,Transitioning
435,587,delayed,NA,Chemical,200,Small,Fixed,100,0,0,0,0,33.3,0,0,0,0,0,0,3,97,72.7,0,33.3,0,0,0,0,0,9.1,0,3,1,Mostly lecture
435,587,delayed,NA,Chemical,200,Small,Fixed,64.9,0,0,0,43.2,21.6,5.4,2.7,0,18.9,0,0,2.7,67.6,40.5,8.1,21.6,2.7,5.4,43.2,40.5,0,8.1,0,2.7,7,High engagement
442,566,pre,NA,Engineering,300,Small,Table,96.3,0,0,0,0,29.6,7.4,0,0,0,0,22.2,3.7,81.5,51.9,0,29.6,0,7.4,0,0,0,14.8,0,3.7,1,Mostly lecture
442,566,pre,NA,Engineering,300,Small,Table,84.6,0,0,0,0,3.8,0,0,0,0,0,7.7,15.4,84.6,84.6,0,3.9,0,0,0,0,0,3.9,0,15.4,1,Mostly lecture
442,566,pre,NA,Engineering,300,Small,Table,88.5,0,0,0,0,26.9,0,0,0,0,7.7,3.8,3.8,84.6,53.9,3.9,26.9,0,0,0,0,0,3.9,7.7,3.9,1,Mostly lecture
442,588,post,NA,Engineering,400,Small,Table,100,0,12,0,0,32,8,0,0,0,0,0,0,88,92,16,32,12,12,0,0,0,4,4,0,2,Mostly lecture
442,588,post,NA,Engineering,400,Small,Table,88.5,0,0,0,23.1,15.4,11.5,0,0,26.9,0,0,0,84.6,42.3,0,19.2,0,7.7,0,0,0,11.5,15.4,26.9,3,Transitioning
442,588,post,NA,Engineering,400,Small,Table,100,8,16,0,12,32,8,0,0,0,0,0,0,68,80,32,36,20,8,0,0,0,0,16,8,4,Transitioning
443,567,pre,NA,Mathematics,200,Small,Fixed,100,0,0,0,0,20.8,20.8,0,0,0,0,0,0,100,100,0,25,0,20.8,0,0,0,0,0,0,1,Mostly lecture
443,567,pre,NA,Mathematics,200,Small,Fixed,100,0,0,0,0,28,20,0,0,0,0,0,0,100,96,4,36,0,20,0,0,0,4,0,0,1,Mostly lecture
443,567,pre,NA,Mathematics,200,Small,Fixed,96.2,0,0,0,0,11.5,34.6,0,0,0,0,0,7.7,96.2,96.2,0,11.5,0,34.6,0,0,0,7.7,0,0,1,Mostly lecture
444,568,pre,NA,Mathematics,100,Small,Table,70.4,0,0,0,51.9,40.7,3.7,0,0,0,0,0,0,33.3,51.9,37,40.7,0,3.7,25.9,40.7,0,18.5,14.8,0,3,Transitioning
444,568,pre,NA,Mathematics,100,Small,Table,57.7,0,0,0,53.8,26.9,7.7,0,0,0,0,0,0,23.1,50,30.8,26.9,0,7.7,26.9,30.8,0,19.2,0,15.4,3,Transitioning
444,568,pre,NA,Mathematics,100,Small,Table,46.2,0,0,42.3,30.8,26.9,3.8,0,0,0,0,0,0,26.9,34.6,19.2,26.9,0,3.9,34.6,61.5,0,23.1,7.7,3.9,7,High engagement
445,569,pre,NA,Mathematics,300,Small,Table,90.9,4.5,0,0,50,18.2,4.5,0,0,0,0,0,0,31.8,68.2,59.1,59.1,0,4.6,40.9,4.6,0,0,22.7,0,3,Transitioning
445,569,pre,NA,Mathematics,300,Small,Table,80.8,0,0,0,61.5,38.5,15.4,0,0,0,0,0,0,30.8,80.8,61.5,61.5,0,15.4,19.2,23.1,0,3.9,34.6,0,3,Transitioning
446,570,pre,NA,Mathematics,200,Small,Table,83.3,0,0,0,16.7,29.2,8.3,0,0,0,0,16.7,0,58.3,70.8,20.8,25,0,8.3,12.5,0,0,8.3,4.2,16.7,3,Transitioning
446,570,pre,NA,Mathematics,200,Small,Table,83.3,0,0,0,25,29.2,4.2,0,0,0,0,4.2,0,29.2,54.2,37.5,29.2,0,4.2,8.3,8.3,0,25,20.8,4.2,3,Transitioning
446,570,pre,NA,Mathematics,200,Small,Table,96,0,0,0,0,0,16,0,0,0,0,24,0,92,80,0,0,0,16,0,4,0,8,0,16,3,Transitioning
447,571,pre,NA,Physical,200,Small,Table,97.5,10,0,0,0,20,12.5,0,10,0,0,2.5,0,70,50,27.5,7.5,10,12.5,0,0,27.5,2.5,10,0,2,Mostly lecture
447,571,pre,NA,Physical,200,Small,Table,97.4,17.9,15.4,0,0,12.8,2.6,0,0,0,0,0,0,76.9,74.4,30.8,7.7,25.6,2.6,0,0,10.3,10.3,20.5,0,2,Mostly lecture
447,571,pre,NA,Physical,200,Small,Table,97.6,9.8,0,0,0,7.3,9.8,0,0,0,0,2.4,4.9,78.1,78.1,14.6,4.9,9.8,9.8,0,2.4,12.2,12.2,14.6,0,4,Transitioning
447,571,pre,NA,Physical,200,Small,Table,95,10,0,0,0,10,2.5,0,2.5,0,0,2.5,5,80,82.5,15,10,10,5,0,5,20,5,12.5,5,4,Transitioning
448,572,pre,NA,Physical,200,Large,Fixed,100,18.9,18.9,0,0,10.8,0,0,0,0,0,0,5.4,70.3,62.2,29.7,13.5,27,0,0,0,24.3,5.4,27,5.4,2,Mostly lecture
448,572,pre,NA,Physical,200,Large,Fixed,94.9,12.8,10.3,0,0,12.8,0,0,0,0,0,0,5.1,69.2,71.8,18,12.8,20.5,0,0,0,15.4,7.7,20.5,5.1,2,Mostly lecture
448,589,post,NA,Physical,200,Large,Fixed,96,0,20,0,0,8,8,0,0,0,0,8,0,80,60,16,8,20,8,0,0,32,0,16,4,2,Mostly lecture
448,589,post,NA,Physical,200,Large,Fixed,92.3,0,11.5,0,0,0,15.4,0,0,0,0,0,0,88.5,73.1,0,3.8,11.5,15.4,0,0,11.5,3.8,11.5,0,2,Mostly lecture
448,589,post,NA,Physical,200,Large,Fixed,87.5,8.3,20.8,0,0,8.3,4.2,0,0,0,0,0,0,70.8,62.5,25,4.2,29.2,4.2,0,0,25,4.2,25,0,2,Mostly lecture
449,573,pre,NA,Physical,200,Large,Fixed,94.7,0,34.2,0,0,15.8,2.6,0,0,0,0,5.3,2.6,57.9,36.8,42.1,13.2,36.8,2.6,0,0,10.5,2.6,34.2,2.6,2,Mostly lecture
449,573,pre,NA,Physical,200,Large,Fixed,97.1,0,31.4,0,0,8.6,11.4,0,0,0,0,2.9,0,74.3,34.3,22.9,8.6,31.4,14.3,0,0,14.3,2.9,31.4,0,2,Mostly lecture
449,590,post,NA,Physical,NA,Large,Fixed,100,0,25.7,0,0,5.7,8.6,0,0,0,0,0,0,65.7,11.4,34.3,8.6,25.7,17.1,0,5.7,0,8.6,22.9,0,4,Transitioning
452,574,post,NA,Physical,Graduate,Small,Fixed,100,0,0,0,0,0,18.5,0,0,0,0,0,0,85.2,85.2,0,0,0,33.3,0,0,0,0,0,0,1,Mostly lecture
452,574,post,NA,Physical,Graduate,Small,Table,100,0,0,0,0,0,13.8,0,0,0,0,0,0,96.6,96.6,0,0,0,13.8,0,0,0,0,0,0,1,Mostly lecture
452,574,post,NA,Physical,Graduate,Small,Table,100,0,0,0,0,3.7,11.1,0,0,0,0,0,0,100,100,0,3.7,0,11.1,0,0,0,3.7,0,0,1,Mostly lecture
452,575,pre,NA,Physical,Graduate,Small,Table,100,0,0,0,0,5.3,7.9,0,0,0,0,0,2.6,97.4,79,0,5.3,0,13.2,0,0,0,2.6,0,2.6,1,Mostly lecture
452,575,pre,NA,Physical,Graduate,Small,Table,100,0,0,0,0,10.3,2.6,0,0,0,0,0,2.6,100,84.6,0,15.4,0,2.6,0,0,0,2.6,0,2.6,1,Mostly lecture
453,576,pre,NA,Physical,300,Small,Table,84.6,0,0,0,0,23.1,26.9,0,0,0,23.1,0,0,80.8,84.6,0,30.8,0,26.9,15.4,0,0,7.7,0,0,1,Mostly lecture
453,576,pre,NA,Physical,300,Small,Table,100,19.2,0,0,0,26.9,11.5,0,0,0,0,3.8,0,92.3,96.2,0,34.6,0,11.5,0,0,0,7.7,3.9,0,1,Mostly lecture
453,576,pre,NA,Physical,300,Small,Table,100,19.2,0,0,0,50,61.5,0,0,0,0,3.8,0,100,100,0,53.9,0,61.5,3.9,0,0,0,0,0,1,Mostly lecture
453,591,post,NA,Physical,400,Small,Table,100,12,0,0,0,40,16,0,0,0,0,0,0,100,96,0,44,0,16,0,0,0,0,0,0,1,Mostly lecture
453,591,post,NA,Physical,400,Small,Table,79.2,0,0,0,0,12.5,8.3,0,0,0,25,0,0,70.8,75,12.5,12.5,12.5,8.3,0,0,0,8.3,33.3,0,2,Mostly lecture
453,591,post,NA,Physical,400,Small,Table,96.4,0,3.6,0,0,39.3,32.1,0,0,0,0,7.1,10.7,89.3,75,14.3,39.3,14.3,32.1,0,0,0,7.1,14.3,7.1,2,Mostly lecture
455,592,NA,NA,Physical,NA,NA,NA,69.6,0,40,0,0,0,0,4,0,0,0,8,0,48,4,12,4,40,0,0,12,20,8,0,0,4,Transitioning
456,593,NA,NA,Physical,NA,NA,NA,73.9,0,40,0,0,0,0,0,0,0,0,4,0,56,8,12,0,40,0,0,12,16,4,0,0,4,Transitioning
457,594,NA,NA,Physical,NA,NA,NA,25,0,84,0,0,0,0,0,0,0,0,0,0,40,4,12,0,84,0,0,48,0,0,0,0,7,High engagement
458,595,NA,NA,Physical,NA,NA,NA,92,0,16,0,0,36,36,0,0,0,0,0,0,100,60,0,36,16,36,0,0,8,4,0,0,2,Mostly lecture
459,596,NA,NA,Physical,NA,NA,NA,96,0,0,0,8,0,8,4,0,0,0,8,0,88,100,0,12,0,12,0,0,12,0,0,8,3,Transitioning
460,597,NA,NA,Physical,NA,NA,NA,88,0,36,0,0,12,8,24,4,0,0,0,0,68,28,32,28,40,8,4,0,16,4,20,0,2,Mostly lecture
461,598,NA,NA,Physical,NA,NA,NA,40,0,96,0,0,28,0,4,0,0,0,0,0,36,4,80,32,64,0,44,4,24,0,20,0,4,Transitioning
462,599,NA,NA,Physical,NA,NA,NA,28,0,8,0,64,8,0,0,0,0,0,0,0,24,0,8,8,8,0,56,60,16,4,4,0,7,High engagement
463,600,NA,NA,Physical,NA,NA,NA,80,8,32,0,0,24,4,4,0,0,0,0,0,68,24,40,28,20,4,0,0,16,4,16,0,2,Mostly lecture
464,601,NA,NA,Physical,NA,NA,NA,88,0,16,0,0,0,0,0,0,0,0,0,0,100,92,4,0,4,0,0,0,0,4,0,0,2,Mostly lecture
465,602,NA,NA,Physical,NA,NA,NA,84,0,52,0,0,20,4,0,0,0,0,0,0,88,36,52,16,48,4,16,12,24,0,0,0,4,Transitioning
466,603,NA,NA,Physical,NA,NA,NA,100,0,20,0,0,8,0,8,8,0,0,4,0,92,44,20,8,20,0,0,0,12,4,8,0,2,Mostly lecture
467,604,NA,NA,Physical,NA,NA,NA,88,0,40,0,0,4,8,12,0,0,0,4,0,68,24,44,8,44,4,32,12,12,16,8,0,4,Transitioning
468,605,NA,NA,Physical,NA,NA,NA,80,0,16,4,0,8,0,16,4,0,0,8,0,72,12,20,4,16,0,8,4,16,4,8,0,5,High engagement
469,606,NA,NA,Physical,NA,NA,NA,76,0,12,0,12,0,0,0,0,0,0,0,0,68,0,0,12,12,0,0,0,8,0,0,0,4,Transitioning
470,607,NA,NA,Physical,NA,NA,NA,60,0,36,0,0,0,4,0,0,0,0,0,0,76,8,0,0,36,4,0,0,4,4,0,0,2,Mostly lecture
471,608,NA,NA,Physical,NA,NA,NA,92,0,36,0,0,4,0,8,0,0,0,12,0,76,0,16,8,36,0,0,0,8,0,12,0,2,Mostly lecture
472,609,NA,NA,Physical,NA,NA,NA,100,0,52,0,0,36,16,0,0,0,0,4,0,88,40,48,48,52,16,0,0,0,0,4,0,2,Mostly lecture
473,610,NA,NA,Physical,NA,NA,NA,76,0,80,0,0,12,16,36,0,0,0,8,0,36,48,64,40,80,20,0,4,8,4,8,0,4,Transitioning
474,611,NA,NA,Physical,NA,NA,NA,76,0,52,0,0,0,12,0,0,0,0,4,0,52,36,36,0,60,12,0,0,8,4,0,4,2,Mostly lecture
475,612,NA,NA,Physical,NA,NA,NA,84,0,32,0,0,0,0,12,0,0,0,4,0,48,24,24,4,32,0,0,4,28,0,4,0,4,Transitioning
476,349,Spring,2016,Mathematics,200,Small,NA,100,0,0,0,0,61.5,30.8,0,0,0,0,0,0,100,92.3,3.8,73.1,0,26.9,0,0,3.8,3.8,0,3.8,1,Mostly lecture
476,349,Spring,2016,Mathematics,200,Small,NA,100,26.9,0,0,0,57.7,11.5,0,0,0,0,3.8,0,92.3,69.2,3.8,57.7,0,7.7,3.8,0,0,19.2,7.7,3.8,1,Mostly lecture
476,350,Fall,2016,Mathematics,200,Small,NA,80,0,0,0,0,24,20,0,0,0,0,24,0,72,60,28,44,0,20,0,0,0,36,4,0,1,Mostly lecture
476,351,Fall,2016,Mathematics,300,Small,NA,100,0,0,0,0,5.3,18.4,0,0,0,0,0,0,92.1,44.7,0,7.9,0,18.4,0,0,0,10.5,2.6,0,1,Mostly lecture
476,351,Fall,2016,Mathematics,300,Small,NA,100,0,0,0,0,7.9,2.6,0,0,0,0,5.3,0,100,55.3,0,21.1,0,2.6,0,0,0,2.6,2.6,0,1,Mostly lecture
476,351,Fall,2016,Mathematics,300,Small,NA,76,0,0,0,0,28,16,0,0,0,0,28,0,72,60,28,56,0,16,0,0,0,40,4,0,1,Mostly lecture
476,678,Spring,2016,Mathematics,200,Small,NA,62.5,0,0,58.3,0,4.2,16.7,0,0,0,0,0,4.2,62.5,58.3,4.2,8.3,0,20.8,54.2,54.2,0,12.5,20.8,0,6,High engagement
476,678,Spring,2016,Mathematics,200,Small,NA,43.5,0,0,52.2,17.4,4.3,21.7,0,0,0,0,0,0,47.8,52.2,0,8.7,0,21.7,60.9,4.3,0,0,0,8.7,7,High engagement
477,352,Spring,2016,Mathematics,200,Medium,NA,65.4,3.8,0,15.4,3.8,23.1,7.7,0,0,0,0,7.7,0,73.1,84.6,0,23.1,0,7.7,7.7,0,0,0,7.7,0,6,High engagement
477,352,Spring,2016,Mathematics,200,Medium,NA,8.3,0,0,91.7,0,0,0,0,0,0,0,12.5,0,4.2,0,0,0,0,0,91.7,4.2,0,20.8,16.7,0,6,High engagement
477,353,Spring,2016,Mathematics,300,Small,NA,76.9,19.2,0,0,30.8,46.2,11.5,0,0,0,0,15.4,0,76.9,73.1,0,50,0,11.5,11.5,11.5,0,15.4,34.6,0,3,Transitioning
477,353,Spring,2016,Mathematics,300,Small,NA,88,28,0,8,20,56,32,0,0,0,0,12,8,88,84,0,68,0,32,12,8,0,20,12,0,7,High engagement
477,353,Spring,2016,Mathematics,300,Small,NA,92,20,0,8,12,48,28,0,0,0,0,8,0,84,68,0,52,16,28,12,0,0,12,8,0,7,High engagement
477,353,Spring,2016,Mathematics,300,Small,NA,88.5,25,1.9,11.5,11.5,46.2,25,0,0,0,0,3.8,0,86.5,57.7,7.7,59.6,3.8,25,21.2,0,0,5.8,7.7,0,7,High engagement
478,354,Spring,2016,Mathematics,100,Small,NA,3.8,0,0,96.2,0,0,0,0,0,0,0,0,0,3.8,7.7,0,0,0,0,88.5,84.6,0,42.3,0,0,6,High engagement
478,354,Spring,2016,Mathematics,100,Small,NA,10,0,0,100,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,100,100,0,12,0,0,6,High engagement
478,354,Spring,2016,Mathematics,100,Small,NA,79.2,20.8,0,29.2,0,12.5,4.2,0,0,0,0,0,0,75,37.5,4.2,12.5,12.5,4.2,29.2,0,0,16.7,4.2,0,5,High engagement
478,355,Fall,2016,Mathematics,100,Medium,NA,96,0,0,0,0,0,0,0,0,0,0,8,0,96,96,0,4,0,0,0,0,0,4,4,0,1,Mostly lecture
478,355,Fall,2016,Mathematics,100,Medium,NA,52,16,0,36,0,8,20,0,0,0,0,0,0,52,24,8,12,16,20,32,0,0,8,0,4,5,High engagement
478,355,Fall,2016,Mathematics,100,Medium,NA,48,0,12,8,0,8,8,0,0,0,52,4,0,48,20,0,12,12,8,56,0,0,8,4,0,5,High engagement
478,355,Fall,2016,Mathematics,100,Medium,NA,72,0,0,28,16,4,12,0,0,0,0,0,8,68,28,0,4,16,12,20,0,0,16,0,16,7,High engagement
478,356,Spring,2016,Mathematics,300,Small,NA,31.4,72.5,0,72.5,0,0,0,0,0,0,0,9.8,0,35.4,17.8,0,3.8,0,0,70.5,70.5,0,33.4,23.5,0,6,High engagement
478,356,Spring,2016,Mathematics,300,Small,NA,54.2,0,0,54.2,4.2,16.7,0,0,0,0,0,0,0,50,37.5,0,16.7,0,0,33.3,0,0,29.2,0,0,6,High engagement
478,357,Fall,2016,Mathematics,300,Small,NA,32,4,0,0,60,0,8,0,0,0,0,0,4,36,40,0,0,0,8,60,0,0,12,0,12,3,Transitioning
