deid,subject,final_grade_percent,final_grade_letter,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,age,gender
101434,biol,7.697,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9653479,biol,84.23,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
102458,biol,73.42,C,3,3,4,4,4,4,4,3,4,3,NA,Female
9700859,biol,82.38,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
9845298,math,76.79,C,4,5,3,4,5,3,3,NA,4,5,NA,Male
9626750,biol,87.03,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
101396,biol,72.622,C,4,2,1,2,3,3,2,2,3,2,19,Male
9715306,biol,89.88,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9207765,csci,83.31,B,4,4,4,4,4,4,4,NA,3,4,23,Male
9537665,biol,66.31,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
101074,biol,75,C,3,3,2,4,4,4,3,4,4,5,NA,Female
9806657,biol,93.23,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9132330,biol,72.9,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,Female
100433,biol,89.42351,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9384290,biol,74.91,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9408362,csci,77.18,C,4,5,3,4,5,3,4,NA,4,5,21,Male
9577095,chem,77.82,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female
9822371,phys,83.32,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9749603,mats,47.55,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
100969,biol,93,A,5,5,5,5,5,4,4,5,5,5,18,Female
9596993,biol,84.63,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9607607,biol,90.99,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
10450687,chem,77.92,C,5,5,5,4,4,5,5,NA,4,5,21,Female
9797718,phys,72.08,C,4,4,4,4,5,4,3,NA,4,3,18,Male
9829383,biol,90.26,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
101395,biol,85.318,B,4,4,3,4,4,4,3,3,4,3,25,Male
100806,biol,95.2,A,5,5,5,4,5,NA,5,5,5,5,19,Female
100596,biol,81.67601,B,3,4,2,5,3,2,1,2,3,2,18,Female
9787488,biol,93.23,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
102226,biol,75.8,C,4,4,3,4,5,4,2,4,4,4,18,Male
102426,biol,77.4,C,3,4,4,5,3,4,4,5,3,4,18,Female
102791,biol,84.13506,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9385976,biol,81.48,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
101248,biol,99,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9830276,chem,73.75,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female
8913567,eeb,87.69,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9619112,nurs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
8901600,biol,97.43,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9769192,biol,81.43,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9720654,phys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
100087,biol,88.4,B,4,3,2,3,3,4,4,3,3,4,18,Female
9687033,biol,83.81,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
101000,biol,96,A,4,2,3,1,4,5,4,3,5,4,20,Female
9565741,biol,82.22,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9714921,csci,88.08,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9818891,chem,82.29,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female
100606,biol,89.08926,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101597,biol,84.43,B,5,5,5,5,5,5,5,5,4,4,20,Female
102482,biol,96.3,A,4,4,4,4,4,4,4,4,5,5,NA,Male
9505753,chen,60.64,D,5,5,5,5,5,5,4,NA,5,5,NA,Male
9483548,biol,86.18,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9693208,biol,79.68,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
100109,biol,92.6,A,4,3,4,4,5,4,3,4,3,5,19,Male
9808553,chem,68.75,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female
9716220,phys,74.01,C,4,5,4,5,5,5,5,NA,4,5,19,Male
9721670,math,59.19,F,4,4,3,2,4,4,4,NA,4,4,19,Female
9692841,phys,NA,NA,3,3,3,5,NA,4,4,NA,4,4,18,Female
102689,biol,87.08,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9701588,biol,95.96,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
100715,biol,81.72,B,4,3,3,4,3,NA,3,3,3,3,19,Female
9489288,biol,76.3,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
102187,biol,70.6,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
9680139,biol,80.52,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9437071,biol,86.15,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
9023642,biol,68.7,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Male
102428,biol,67.6,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9731797,csci,85.96,B,5,4,4,4,4,5,5,NA,5,5,19,Male
101179,biol,78,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9441507,phys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9599458,phys,34.13,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9605741,biol,91.4,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9599458,phys,34.13,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9616646,nurs,NA,NA,5,5,5,5,5,5,4,NA,5,5,19,Female
102553,biol,86.87,B,4,4,4,5,4,5,5,4,5,4,21,Female
101985,biol,81.8,B,4,4,4,4,4,4,4,4,4,4,NA,Female
9660688,biol,91.3,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9412336,biol,92.91,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9653479,biol,84.23,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9000929,biol,78.69,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Male
9709437,math,53.29,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
102518,biol,78.2,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9830276,chem,73.75,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female
9620217,biol,91.05,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9516524,biol,95.54,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9686537,biol,75.2,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
102497,biol,90.3,A,5,5,5,5,5,5,5,5,5,5,39,Male
9587502,biol,97.1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female
9774947,phys,78.26,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9079932,biol,93.7,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9795351,phys,NA,NA,4,4,5,5,5,5,4,NA,5,4,18,Female
9823865,csci,82.56,B,5,4,4,4,3,4,4,NA,4,5,19,Male
9508652,phys,66.6,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9412512,biol,83.32,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9453169,biol,89.84,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
NA,csci,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
100092,biol,92.7,A,3,4,3,3,3,3,2,3,4,3,18,Female
9678501,phys,57.9,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9549009,csci,51.73,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
102189,biol,79.7,C,2,3,2,3,2,3,2,2,2,2,20,Female
9451160,biol,92.08,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9770109,phys,50.91,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9411851,phys,88.58,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9578672,phys,75.4,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
101066,biol,96,A,4,4,3,4,4,4,4,3,4,4,19,Female
100324,biol,93,A,4,3,4,4,4,3,3,4,4,4,22,Female
9822833,phys,93.78,A,5,5,5,4,5,4,4,NA,4,4,19,Female
9669830,biol,78.4,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9811505,csci,94.74,A,4,3,2,3,4,4,3,NA,4,5,18,Male
100547,biol,89.96345,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102188,biol,92.7,A,3,4,4,4,4,3,3,4,5,4,19,Male
9673607,biol,79.21,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,Male
9849381,math,83.21,B,4,4,2,5,5,4,4,NA,4,5,21,Female
9795573,phys,NA,NA,4,4,4,4,4,3,3,NA,3,4,19,Male
9136357,biol,74.78,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9800228,phys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9263173,biol,90.6,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9533218,biol,82.92,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
101104,biol,82,B,3,3,3,2,3,4,4,4,4,4,18,Female
101594,biol,85.4,B,3,3,4,4,4,4,4,4,4,4,20,Female
9636697,biol,79.18,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
101139,biol,86,B,3,3,4,4,5,4,3,4,5,4,17,Female
9665739,math,50.47,F,4,3,2,2,4,4,3,NA,3,4,NA,Female
9590678,phys,90.95,A,4,3,4,4,4,3,2,NA,5,5,19,Male
101468,biol,61.137,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9526221,biol,89.87,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
9815239,chem,78.48,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
9670455,biol,71.87,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9285464,biol,81.91,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
101242,biol,76,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9864816,math,60.33,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
103476,biol,75.42124,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102590,biol,94.52,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9438403,biol,84.76,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9439626,chen,68.24,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
100766,biol,91.89,A,4,3,4,5,4,NA,4,4,4,4,20,Male
102435,biol,91.4,A,4,4,3,4,4,3,3,4,4,4,23,Male
9676875,phys,NA,NA,5,5,5,5,5,5,5,NA,5,5,19,Male
9499805,biol,89.71,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9869522,chem,38.68,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9681020,biol,84.63,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
101608,biol,56.97,F,3,4,4,4,4,4,4,4,4,4,20,Female
101159,biol,91,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102014,biol,85.2,B,5,5,5,5,5,5,5,5,5,5,NA,Female
9371239,eeb,93.59,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
NA,chem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9701619,biol,86.33,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
9285261,biol,74.61,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
102589,biol,80.24,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9579402,phys,89.51,B,5,5,4,4,5,4,4,NA,4,4,20,Male
9566480,biol,89.45,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9697756,phys,58.88,F,4,4,4,4,5,5,4,NA,4,4,19,Female
102431,biol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9829687,phys,13.65,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9650299,math,61.51,D,4,4,2,4,4,4,4,NA,4,4,18,Male
9724936,csci,74.16,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9818714,chem,79.21,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
102078,biol,89.37,B,3,4,4,3,4,4,4,3,4,3,20,Female
9251978,biol,93.54,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
103460,biol,76.63252,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9540623,biol,87.13,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9590403,phys,68.21,D,4,4,5,4,5,5,5,NA,5,3,20,Female
9699808,chem,76.48,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
100877,biol,100,A,3,3,2,4,3,4,2,3,4,3,56,Female
101555,biol,97.7,A,4,3,4,4,3,4,4,4,5,4,19,Female
9421856,biol,97.19,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
100189,biol,83,B,3,3,3,4,3,3,3,3,3,3,20,Female
9848976,biol,90.6,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female
103319,biol,53.49936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9681039,biol,82.96,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9412660,phys,72.93,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9780431,biol,64.04,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9588453,chem,67.69,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
9291472,biol,63.44,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9310654,csci,85.75,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
100185,biol,85,B,3,4,3,3,3,3,3,4,4,3,22,Male
9335012,csci,96.75,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9809119,biol,81.43,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
9460859,biol,79.45,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
103373,biol,73.69353,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102681,biol,79.14,C,3,5,5,3,3,3,3,4,4,5,45,Male
9721670,math,59.19,F,4,4,3,2,4,4,4,NA,4,4,19,Female
100398,biol,92,A,3,2,1,1,3,2,2,2,3,5,31,Female
100059,biol,87.7,B,4,4,3,3,4,3,4,3,4,4,20,Female
9580374,nurs,NA,NA,3,2,2,3,3,4,3,NA,4,3,19,Female
9602345,biol,66.39,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9678653,biol,62.42,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9683036,biol,79.93,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9683036,biol,79.93,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
101410,biol,91.662,A,3,3,3,3,3,3,3,3,4,4,18,Female
100998,biol,87,B,2,2,3,2,2,2,3,2,4,3,18,Male
100178,biol,91,A,1,2,1,3,2,3,2,2,2,2,20,Male
102974,biol,84.59573,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9263608,biol,89.85,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
102978,biol,80.09182,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102520,biol,92.8,A,5,4,3,4,4,5,3,4,3,4,22,Male
9580110,biol,92.58,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
100289,biol,88,B,4,4,3,4,3,4,2,4,3,3,20,Female
9676342,biol,81.36,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9160509,biol,96.4,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Female
102020,biol,91.7,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8962954,chem,62.9,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
8345586,mats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,Male
9760388,phys,70.54,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9441487,phys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9467455,biol,82.49,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9809546,csci,95.06,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
102605,biol,93.75,A,4,4,3,4,3,4,4,4,4,4,31,Female
9581264,biol,80.58,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
100943,biol,95,A,3,3,3,4,3,4,3,4,4,3,20,Female
9022884,biol,77.47,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9502733,chen,75.75,C,4,4,3,3,5,4,5,NA,5,5,NA,Female
9032945,biol,98.11,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,Male
9689799,biol,60.17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9437071,biol,86.15,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
7860170,phys,67.02,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
100450,biol,79.64033,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100275,biol,96,A,4,4,3,4,3,3,3,4,4,3,19,Female
9468333,biol,87.02,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9804641,math,65.4,D,3,2,2,3,3,3,3,NA,2,2,19,Female
9402048,phys,84.22,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9613864,phys,NA,NA,4,4,4,4,4,4,4,NA,4,4,NA,Female
9540679,biol,88.02,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9519493,biol,95.32,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
9648267,phys,82.41,B,2,3,1,3,2,3,3,NA,3,2,19,Female
9562281,phys,55.91,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
100590,biol,90.52417,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9667975,biol,89.64,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
100185,biol,85,B,3,4,3,3,3,3,3,4,4,3,22,Male
101985,biol,81.8,B,4,4,4,4,4,4,4,4,4,4,NA,Female
9679874,phys,58.49,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9715894,biol,88.52,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9456557,phys,56.2,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
102725,biol,90.9,A,4,5,4,4,5,3,4,5,5,5,39,Female
100577,biol,78.92898,C,4,4,4,4,4,4,4,4,4,4,18,Male
9690805,biol,92.81,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
9695743,math,43.4,F,3,3,3,2,4,4,3,NA,3,3,NA,Female
9407631,csci,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,Male
9454390,biol,84.97,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9703286,biol,71.62,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
101203,biol,63,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9845298,math,76.79,C,4,5,3,4,5,3,3,NA,4,5,NA,Male
9676566,phys,75.82,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
100450,biol,79.64033,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9653039,chen,81.67,B,4,3,3,4,3,4,4,NA,4,3,NA,Female
9593920,phys,32.95,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9593291,biol,83.97,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
102002,biol,68.1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9797064,csci,92.75,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9384569,phys,79.37,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
100333,biol,98,A,4,4,4,4,4,4,4,4,5,4,20,Female
101249,biol,71,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101530,biol,69.079,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102955,biol,80.06812,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100249,biol,85,B,4,4,4,4,4,4,4,4,4,4,20,Female
9668704,biol,84.35,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9603897,biol,82.28,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9300841,biol,91.94,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9139683,biol,91.66,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
NA,phys,NA,NA,4,3,2,3,3,3,3,NA,3,3,18,Female
100523,biol,87.00996,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9541516,biol,29.8,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8890237,mats,43.91,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9593944,biol,79.12,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9663849,biol,96.5,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9433854,chen,77.09,C,3,4,4,4,4,3,2,NA,3,4,NA,Male
9513866,biol,92.43,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
8808937,biol,73.02,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Female
101095,biol,68,D,4,4,3,1,2,2,4,5,4,3,19,Female
101354,biol,85.482,B,5,4,3,3,4,4,3,2,4,4,18,Male
9644646,chen,68.38,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
100010,biol,54,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9569515,phys,NA,NA,1,3,3,3,2,2,2,NA,2,2,21,Female
9777205,biol,96.16,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
100030,biol,69,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9521330,phys,67.52,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9827148,chem,76.85,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female
9211925,biol,73.66,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9784378,math,NA,NA,5,4,3,4,4,4,3,NA,4,4,16,Female
101466,biol,58.254,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100966,biol,70,C,3,3,1,3,4,4,4,1,2,3,19,Female
9694363,phys,62.79,D,2,3,2,3,3,3,3,NA,2,3,NA,Female
9581264,biol,80.58,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9640040,csci,82.18,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
100186,biol,83,B,3,4,3,3,2,3,3,3,3,3,18,Female
9701588,biol,95.96,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
101120,biol,69,D,1,2,3,2,2,3,1,1,2,2,19,Female
9580729,phys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
100354,biol,78,B,3,3,3,4,3,3,2,2,3,3,24,Male
9532615,biol,92.02,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9567258,biol,93.17,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9467052,biol,89.26,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
9143093,biol,95.68,A,4,3,4,4,4,4,4,NA,4,4,21,Female
9654888,biol,79.56,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Female
9847578,phys,89.7,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9315854,biol,88.2,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9706204,biol,83.98,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9725266,chem,53.95,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
100926,biol,76,C,3,3,2,2,2,3,2,1,3,3,19,Female
101982,biol,75.6,C,5,5,2,3,5,5,5,5,5,5,19,Female
102956,biol,87.32506,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
101477,biol,81.092,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9792693,math,58.16,F,3,4,3,3,4,4,3,NA,1,2,NA,Female
9320614,biol,49.96,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9699570,biol,81.17,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9191725,biol,83.57,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Male
102661,biol,17.78,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102974,biol,84.59573,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9570292,biol,85.01,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
100860,biol,70.25,C,4,4,4,4,4,4,4,4,4,4,30,Male
101544,biol,78.08,C,5,5,5,5,5,5,5,5,5,5,20,Male
9610079,biol,87.37,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
8932437,biol,93.45,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Male
